match_id,season,date,home_team,away_team,home,away,home_elo_before,away_elo_before,home_elo_after,away_elo_after,home_transition,away_transition,lambda_home,lambda_away,attack_home,attack_away,defence_home,defence_away,rho,window_matches,has_state,home_has_history,away_has_history,rel_elo_diff,rel_attack_diff,rel_defence_diff,expected_total_goals
365,2021-2022,2022-05-16,Newcastle,Arsenal,Newcastle,Arsenal,1497.2705246507301,1562.0303801444443,1507.4075157340696,1551.8933890611047,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
366,2021-2022,2022-05-17,Southampton,Liverpool,Southampton,Liverpool,1456.8428263811545,1662.5360512089949,1450.8065590657145,1668.5723185244349,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
367,2021-2022,2022-05-19,Aston Villa,Burnley,Aston Villa,Burnley,1471.7004348138289,1449.1562614178374,1469.368336597018,1451.4883596346483,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
368,2021-2022,2022-05-19,Chelsea,Leicester City,Chelsea,Leicester City,1577.4526361714143,1490.727970956116,1573.4639099448766,1494.7166971826537,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
369,2021-2022,2022-05-19,Everton,Crystal Palace,Everton,Crystal Palace,1435.8392721470502,1498.106170744536,1445.9045178076651,1488.0409250839211,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
370,2021-2022,2022-05-22,Arsenal,Everton,Arsenal,Everton,1551.8933890611047,1445.9045178076651,1557.4489554245206,1440.3489514442492,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
371,2021-2022,2022-05-22,Brentford,Leeds United,Brentford,Leeds United,1485.7962376585806,1436.0362174263564,1472.7381542137603,1449.0943008711768,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
372,2021-2022,2022-05-22,Brighton,West Ham,Brighton,West Ham,1501.0691883664867,1507.8616404921465,1509.5496130212864,1499.3812158373469,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
373,2021-2022,2022-05-22,Burnley,Newcastle,Burnley,Newcastle,1451.4883596346483,1507.4075157340696,1441.3709089065896,1517.5249664621283,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
374,2021-2022,2022-05-22,Chelsea,Watford,Chelsea,Watford,1573.4639099448766,1361.4143823158197,1576.9195345435353,1357.958757717161,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
375,2021-2022,2022-05-22,Crystal Palace,Manchester Utd,Crystal Palace,Manchester Utd,1488.0409250839211,1522.3887331384228,1497.3039343495157,1513.1257238728285,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
376,2021-2022,2022-05-22,Leicester City,Southampton,Leicester City,Southampton,1494.7166971826537,1450.8065590657145,1501.8120162070313,1443.7112400413369,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
377,2021-2022,2022-05-22,Liverpool,Wolves,Liverpool,Wolves,1668.5723185244349,1480.2131120354773,1672.4353190600732,1476.3501114998389,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
378,2021-2022,2022-05-22,Manchester City,Aston Villa,Manchester City,Aston Villa,1659.9039399247049,1469.368336597018,1663.7280413816825,1465.5442351400404,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
379,2021-2022,2022-05-22,Norwich City,Tottenham,Norwich City,Tottenham,1371.1372773311164,1572.5167426747821,1364.9958448782847,1578.6581751276137,first_season_in_dataset,first_season_in_dataset,,,,,,,,0,False,False,False,0,,,
380,2022-2023,2022-08-05,Crystal Palace,Arsenal,Crystal Palace,Arsenal,1497.9779507621367,1543.0867165683903,1487.5496088468633,1553.5150584836638,continuing,continuing,1.2092119427744785,1.2308870079512304,0.90146248758678438,1.2564637491297443,0.97964386859849395,1.1753343837792352,-0.014992741164636749,380,True,True,True,-45.108765806253587,-0.35500126154295997,-0.19569051518074121,2.4400989507257087
381,2022-2023,2022-08-06,Bournemouth,Aston Villa,Bournemouth,Aston Villa,1500,1474.1581763550303,1507.5783507595029,1466.5798255955274,new_to_dataset,continuing,1.3732743246234289,1.0374444145845902,1,1.0374444145845902,1,1.2032724496469236,-0.014992741164636749,380,True,False,True,25.841823644969736,-0.037444414584590247,-0.20327244964692359,2.4107187392080194
382,2022-2023,2022-08-06,Everton,Chelsea,Everton,Chelsea,1455.261713583187,1557.6896509076514,1446.4768534556288,1566.4745110352096,continuing,continuing,0.91146157443381903,2.0535469103675679,0.84942479760771816,1.3544012842015904,1.516202719475505,0.9401996857564614,-0.014992741164636749,380,True,True,True,-102.42793732446444,-0.50497648659387229,0.5760030337190436,2.9650084848013867
383,2022-2023,2022-08-06,Fulham,Liverpool,Fulham,Liverpool,1500,1629.3264892950549,1501.9693096647311,1627.3571796303238,new_to_dataset,continuing,0.65195031965058103,1.6995684272054559,1,1.6995684272054559,1,0.57124337367128974,-0.014992741164636749,380,True,False,True,-129.3264892950549,-0.69956842720545587,0.42875662632871026,2.351518746856037
384,2022-2023,2022-08-06,Leeds United,Wolves,Leeds United,Wolves,1461.8207256533826,1482.2625836248792,1470.6870454045722,1473.3962638736896,continuing,continuing,1.1542558327671797,1.4140296902479106,0.84938597198805754,0.79848357408178305,1.7708938995695376,1.1907035994039419,-0.014992741164636749,380,True,True,True,-20.441857971496574,0.050902397906274488,0.5801903001655957,2.5682855230150903
385,2022-2023,2022-08-06,Newcastle,Nottingham,Newcastle,Nottingham,1513.1437248465963,1500,1521.0690394611331,1492.0746853854632,continuing,new_to_dataset,1.0634702759034462,1.2134830512611752,0.93182000206981652,1,1.2134830512611752,1,-0.014992741164636749,380,True,True,False,13.143724846596342,-0.068179997930183478,0.21348305126117517,2.2769533271646214
386,2022-2023,2022-08-06,Tottenham,Southampton,Tottenham,Southampton,1558.9936313457104,1457.7834300310026,1564.6602421953035,1452.1168191814095,continuing,continuing,3.0415211585244406,0.69680430218251621,1.5500930847513028,0.85110940355718445,0.81870121428601894,1.7192527827995747,-0.014992741164636749,380,True,True,True,101.21020131470777,0.69898368119411836,-0.90055156851355578,3.7383254607069567
387,2022-2023,2022-08-07,Leicester City,Brentford,Leicester City,Brentford,1501.3590121552734,1479.5536156603202,1499.0470311270531,1481.8655966885406,continuing,continuing,1.828479770923666,1.2525122417980057,1.2364164907542816,0.98039934248561356,1.2775531230187307,1.2957823016592254,-0.014992741164636749,380,True,True,True,21.805396494953129,0.25601714826866806,-0.01822917864049467,3.0809920127216719
388,2022-2023,2022-08-07,Manchester Utd,Brighton,Manchester Utd,Brighton,1509.8442929046214,1507.1622097659647,1498.0594802850223,1518.9470223855637,continuing,continuing,1.1913385340643783,1.2821864900770152,1.0433676065776929,0.92129499945083482,1.3917219683611661,1.000471019598459,-0.014992741164636749,380,True,True,True,2.6820831386567079,0.12207260712685808,0.39125094876270716,2.4735250241413933
389,2022-2023,2022-08-07,West Ham,Manchester City,West Ham,Manchester City,1499.5359118780102,1622.7960310362619,1491.336826927487,1630.9951159867851,continuing,continuing,0.92702466970771169,2.516595452993978,1.1101074607634682,2.0674226045612607,1.2172622314575297,0.73169981112715465,-0.014992741164636749,380,True,True,True,-123.26011915825165,-0.95731514379779248,0.485562420330375,3.4436201227016898
390,2022-2023,2022-08-13,Arsenal,Leicester City,Arsenal,Leicester City,1553.5150584836638,1499.0470311270531,1560.3346545510994,1492.2274350596174,continuing,continuing,1.8319864546006561,1.4532028142551681,1.2564637491297443,1.2364164907542816,1.1753343837792352,1.2775531230187307,-0.014992741164636749,380,True,True,True,41.727704413116953,0.020047258375462729,-0.10221873923949554,3.2851892688558242
391,2022-2023,2022-08-13,Aston Villa,Everton,Aston Villa,Everton,1466.5798255955274,1446.4768534556288,1474.3142773493296,1438.7424017018266,continuing,continuing,1.7952107299710398,1.0220894570082812,1.0374444145845902,0.84942479760771816,1.2032724496469236,1.516202719475505,-0.014992741164636749,380,True,True,True,18.896462771843289,0.18801961697687208,-0.31293026982858141,2.8173001869793213
392,2022-2023,2022-08-13,Brentford,Manchester Utd,Brentford,Manchester Utd,1481.8655966885406,1498.0594802850223,1490.6113943786947,1489.3136825948682,continuing,continuing,1.5572158704021772,1.3519772787279201,0.98039934248561356,1.0433676065776929,1.2957823016592254,1.3917219683611661,-0.014992741164636749,380,True,True,True,-30.29067724430115,-0.06296826409207934,-0.095939666701940762,2.9091931491300973
393,2022-2023,2022-08-13,Brighton,Newcastle,Brighton,Newcastle,1518.9470223855637,1521.0690394611331,1517.296400737401,1522.7196611092959,continuing,continuing,1.2759267896579647,0.93225890755302743,0.92129499945083482,0.93182000206981652,1.000471019598459,1.2134830512611752,-0.014992741164636749,380,True,True,True,-5.9815150806316524,-0.010525002618981705,-0.21301203166271621,2.2081856972109923
394,2022-2023,2022-08-13,Manchester City,Bournemouth,Manchester City,Bournemouth,1630.9951159867851,1507.5783507595029,1636.1572522594597,1502.4162144868283,continuing,new_to_dataset,2.3595141580970829,0.73169981112715465,2.0674226045612607,1,0.73169981112715465,1,-0.014992741164636749,380,True,True,False,122.79603103626187,1.0674226045612607,-0.26830018887284535,3.0912139692242375
395,2022-2023,2022-08-13,Southampton,Leeds United,Southampton,Leeds United,1452.1168191814095,1470.6870454045722,1450.9299943631815,1471.8738702228002,continuing,continuing,1.7201695593514654,1.4603091960113896,0.85110940355718445,0.84938597198805754,1.7192527827995747,1.7708938995695376,-0.014992741164636749,380,True,True,True,-4.0372956223800429,0.0017234315691269098,-0.051641116769962858,3.1804787553628548
396,2022-2023,2022-08-13,Wolves,Fulham,Wolves,Fulham,1473.3962638736896,1501.9693096647311,1472.4941823365559,1502.8713912018648,continuing,new_to_dataset,0.9112956847319319,1.1907035994039419,0.79848357408178305,1,1.1907035994039419,1,-0.014992741164636749,380,True,True,False,-17.737416375120802,-0.20151642591821695,0.19070359940394188,2.1019992841358737
397,2022-2023,2022-08-14,Chelsea,Tottenham,Chelsea,Tottenham,1566.4745110352096,1564.6602421953035,1564.7138911751549,1566.4208620553582,continuing,continuing,1.2655115658599985,1.4573970311764388,1.3544012842015904,1.5500930847513028,0.9401996857564614,0.81870121428601894,-0.014992741164636749,380,True,True,True,-1.303980438058943,-0.19569180054971236,0.12149847147044246,2.7229085970364375
398,2022-2023,2022-08-14,Nottingham,West Ham,Nottingham,West Ham,1492.0746853854632,1491.336826927487,1500.3441030334716,1483.0674092794786,new_to_dataset,continuing,1.3892406240041106,1.1101074607634682,1,1.1101074607634682,1,1.2172622314575297,-0.014992741164636749,380,True,False,True,0.46408812198978922,-0.11010746076346822,-0.21726223145752965,2.4993480847675791
399,2022-2023,2022-08-15,Liverpool,Crystal Palace,Liverpool,Crystal Palace,1627.3571796303238,1487.5496088468633,1622.1662861068037,1492.7405023703834,continuing,continuing,1.9002039061836629,0.51495447264718786,1.6995684272054559,0.90146248758678438,0.57124337367128974,0.97964386859849395,-0.014992741164636749,380,True,True,True,131.34853853291816,0.79810593961867149,-0.40840049492720421,2.4151583788308506
400,2022-2023,2022-08-20,Bournemouth,Arsenal,Bournemouth,Arsenal,1502.4162144868283,1560.3346545510994,1492.3563030926814,1570.3945659452463,new_to_dataset,continuing,1.3413890865404057,1.2564637491297443,1,1.2564637491297443,1,1.1753343837792352,-0.014992741164636749,380,True,False,True,-43.086716568390329,-0.25646374912974435,-0.17533438377923516,2.59785283567015
401,2022-2023,2022-08-20,Crystal Palace,Aston Villa,Crystal Palace,Aston Villa,1492.7405023703834,1474.3142773493296,1500.5207874633454,1466.5339922563676,continuing,continuing,1.2379552888140977,1.0163260597595478,0.90146248758678438,1.0374444145845902,0.97964386859849395,1.2032724496469236,-0.014992741164636749,380,True,True,True,23.819774407106479,-0.13598192699780587,-0.22362858104842964,2.2542813485736453
402,2022-2023,2022-08-20,Everton,Nottingham,Everton,Nottingham,1438.7424017018266,1500.3441030334716,1438.7885020453621,1500.2980026899361,continuing,new_to_dataset,0.969434034324825,1.516202719475505,0.84942479760771816,1,1.516202719475505,1,-0.014992741164636749,380,True,True,False,-44.738286416813025,-0.15057520239228184,0.516202719475505,2.4856367538003301
403,2022-2023,2022-08-20,Fulham,Brentford,Fulham,Brentford,1502.8713912018648,1490.6113943786947,1510.82105951739,1482.6617260631695,new_to_dataset,continuing,1.4788542409428667,0.98039934248561356,1,0.98039934248561356,1,1.2957823016592254,-0.014992741164636749,380,True,False,True,20.446384339679753,0.019600657514386444,-0.29578230165922537,2.4592535834284801
404,2022-2023,2022-08-20,Leicester City,Southampton,Leicester City,Southampton,1492.2274350596174,1450.9299943631815,1479.3917582772729,1463.7656711455261,continuing,continuing,2.426039412969212,1.0873374765450903,1.2364164907542816,0.85110940355718445,1.2775531230187307,1.7192527827995747,-0.014992741164636749,380,True,True,True,43.575582124270795,0.38530708719709716,-0.44169965978084402,3.5133768895143023
405,2022-2023,2022-08-20,Tottenham,Wolves,Tottenham,Wolves,1566.4208620553582,1472.4941823365559,1572.259278981001,1466.6557654109131,continuing,continuing,2.1064675464541551,0.65371947168819611,1.5500930847513028,0.79848357408178305,0.81870121428601894,1.1907035994039419,-0.014992741164636749,380,True,True,True,76.731047720831157,0.75160951066951975,-0.37200238511792294,2.7601870181423513
406,2022-2023,2022-08-21,Leeds United,Chelsea,Leeds United,Chelsea,1471.8738702228002,1564.7138911751549,1482.8162771095137,1553.7714842884413,continuing,continuing,0.91141991322905569,2.3985009717617443,0.84938597198805754,1.3544012842015904,1.7708938995695376,0.9401996857564614,-0.014992741164636749,380,True,True,True,-95.868925254268788,-0.50501531221353291,0.83069421381307618,3.3099208849907997
407,2022-2023,2022-08-21,Newcastle,Manchester City,Newcastle,Manchester City,1522.7196611092959,1636.1572522594597,1524.2457040903125,1634.6312092784431,continuing,continuing,0.77814100001789466,2.5087822904293247,0.93182000206981652,2.0674226045612607,1.2134830512611752,0.73169981112715465,-0.014992741164636749,380,True,True,True,-109.65230618966552,-1.1356026024914443,0.48178324013402052,3.2869232904472194
408,2022-2023,2022-08-21,West Ham,Brighton,West Ham,Brighton,1483.0674092794786,1517.296400737401,1472.3270173892927,1528.0367926275869,continuing,continuing,1.267543468497937,1.1214576068621867,1.1101074607634682,0.92129499945083482,1.2172622314575297,1.000471019598459,-0.014992741164636749,380,True,True,True,-7.6262978879544789,0.18881246131263341,0.21679121185907069,2.3890010753601238
409,2022-2023,2022-08-22,Manchester Utd,Liverpool,Manchester Utd,Liverpool,1489.3136825948682,1622.1662861068037,1501.3803481076507,1610.0996205940212,continuing,continuing,0.68022384462138852,2.3653267168748684,1.0433676065776929,1.6995684272054559,1.3917219683611661,0.57124337367128974,-0.014992741164636749,380,True,True,True,-119.4821963904335,-0.65620082062776297,0.82047859468987638,3.045550561496257
410,2022-2023,2022-08-27,Arsenal,Fulham,Arsenal,Fulham,1570.3945659452463,1510.82105951739,1577.0827020504464,1504.1329234121899,continuing,new_to_dataset,1.4339806475302213,1.1753343837792352,1.2564637491297443,1,1.1753343837792352,1,-0.014992741164636749,380,True,True,False,43.086716568390329,0.25646374912974435,0.17533438377923516,2.6093150313094564
411,2022-2023,2022-08-27,Brentford,Everton,Brentford,Everton,1482.6617260631695,1438.7885020453621,1479.7580179480622,1441.6922101604694,continuing,continuing,1.6964990071217145,1.1006696193305507,0.98039934248561356,0.84942479760771816,1.2957823016592254,1.516202719475505,-0.014992741164636749,380,True,True,True,24.291902077133273,0.13097454487789539,-0.22042041781627963,2.7971686264522653
412,2022-2023,2022-08-27,Brighton,Leeds United,Brighton,Leeds United,1528.0367926275869,1482.8162771095137,1535.0976160505525,1475.7554536865482,continuing,continuing,1.8620210358556712,0.84978604942752001,0.92129499945083482,0.84938597198805754,1.000471019598459,1.7708938995695376,-0.014992741164636749,380,True,True,True,45.341484112582066,0.071909027462777275,-0.77042287997107861,2.7118070852831915
413,2022-2023,2022-08-27,Chelsea,Leicester City,Chelsea,Leicester City,1553.7714842884413,1479.3917582772729,1560.0857095600222,1473.077533005692,continuing,continuing,1.9747842374836635,1.1624783960712823,1.3544012842015904,1.2364164907542816,0.9401996857564614,1.2775531230187307,-0.014992741164636749,380,True,True,True,56.330638752378036,0.11798479344730883,-0.3373534372622693,3.1372626335549461
414,2022-2023,2022-08-27,Liverpool,Bournemouth,Liverpool,Bournemouth,1610.0996205940212,1492.3563030926814,1615.387817429174,1487.0681062575286,continuing,new_to_dataset,1.9396884593399724,0.57124337367128974,1.6995684272054559,1,0.57124337367128974,1,-0.014992741164636749,380,True,True,False,129.3264892950549,0.69956842720545587,-0.42875662632871026,2.510931833011262
415,2022-2023,2022-08-27,Manchester City,Crystal Palace,Manchester City,Crystal Palace,1634.6312092784431,1500.5207874633454,1639.5611261256779,1495.5908706161106,continuing,continuing,2.3114835778511451,0.65959993190546518,2.0674226045612607,0.90146248758678438,0.73169981112715465,0.97964386859849395,-0.014992741164636749,380,True,True,True,124.81808027412512,1.1659601169744764,-0.2479440574713393,2.9710835097566104
416,2022-2023,2022-08-27,Southampton,Manchester Utd,Southampton,Manchester Utd,1463.7656711455261,1501.3803481076507,1453.1222598289824,1512.0237594241944,continuing,continuing,1.3518583838577261,1.7938126610916303,0.85110940355718445,1.0433676065776929,1.7192527827995747,1.3917219683611661,-0.014992741164636749,380,True,True,True,-52.060862873618817,-0.19225820302050844,0.32753081443840859,3.1456710449493563
417,2022-2023,2022-08-28,Aston Villa,West Ham,Aston Villa,West Ham,1466.5339922563676,1472.3270173892927,1454.9863276800063,1483.874681965654,continuing,continuing,1.4412599258870755,1.3357617236841846,1.0374444145845902,1.1101074607634682,1.2032724496469236,1.2172622314575297,-0.014992741164636749,380,True,True,True,-25.377735522979947,-0.072663046178877977,-0.013989781810606061,2.7770216495712603
418,2022-2023,2022-08-28,Nottingham,Tottenham,Nottingham,Tottenham,1500.2980026899361,1572.259278981001,1490.6421399448973,1581.9151417260398,new_to_dataset,continuing,0.93436973267934265,1.5500930847513028,1,1.5500930847513028,1,0.81870121428601894,-0.014992741164636749,380,True,False,True,-58.993631345710355,-0.55009308475130281,0.18129878571398106,2.4844628174306456
419,2022-2023,2022-08-28,Wolves,Newcastle,Wolves,Newcastle,1466.6557654109131,1524.2457040903125,1466.5863993826192,1524.3150701186064,continuing,continuing,1.1058418681096467,1.1095214304611192,0.79848357408178305,0.93182000206981652,1.1907035994039419,1.2134830512611752,-0.014992741164636749,380,True,True,True,-30.881141221717144,-0.13333642798803347,-0.02277945185723329,2.2153632985707659
420,2022-2023,2022-08-30,Crystal Palace,Brentford,Crystal Palace,Brentford,1495.5908706161106,1479.7580179480622,1493.4422376453265,1481.9066509188463,continuing,continuing,1.3331316228186223,0.9604422046440263,0.90146248758678438,0.98039934248561356,0.97964386859849395,1.2957823016592254,-0.014992741164636749,380,True,True,True,18.424335101816496,-0.078936854898829178,-0.31613843306073142,2.2935738274626485
421,2022-2023,2022-08-30,Fulham,Brighton,Fulham,Brighton,1504.1329234121899,1535.0976160505525,1513.2991601862091,1525.9313792765333,new_to_dataset,continuing,1.1418205113459856,0.92129499945083482,1,0.92129499945083482,1,1.000471019598459,-0.014992741164636749,380,True,False,True,-7.1622097659646897,0.078705000549165183,-0.00047101959845896602,2.0631155107968207
422,2022-2023,2022-08-30,Leeds United,Everton,Leeds United,Everton,1475.7554536865482,1441.6922101604694,1473.1123602328682,1444.3353036141493,continuing,continuing,1.4697913347101181,1.5042411922265972,0.84938597198805754,0.84942479760771816,1.7708938995695376,1.516202719475505,-0.014992741164636749,380,True,True,True,6.5590120701956494,-3.8825619660620703e-05,0.25469118009403258,2.9740325269367154
423,2022-2023,2022-08-30,Southampton,Chelsea,Southampton,Chelsea,1453.1222598289824,1560.0857095600222,1464.4658037189226,1548.7421656700819,continuing,continuing,0.91326921366842295,2.3285581768909021,0.85110940355718445,1.3544012842015904,1.7192527827995747,0.9401996857564614,-0.014992741164636749,380,True,True,True,-99.906220876648831,-0.503291880644406,0.77905309704311332,3.2418273905593251
424,2022-2023,2022-08-31,Arsenal,Aston Villa,Arsenal,Aston Villa,1577.0827020504464,1454.9863276800063,1582.2740009188519,1449.7950288116008,continuing,continuing,1.7254694064999709,1.2193440917209888,1.2564637491297443,1.0374444145845902,1.1753343837792352,1.2032724496469236,-0.014992741164636749,380,True,True,True,68.928540213360066,0.2190193345451541,-0.027938065867688433,2.9448134982209595
425,2022-2023,2022-08-31,Bournemouth,Wolves,Bournemouth,Wolves,1487.0681062575286,1466.5863993826192,1484.7922192163073,1468.8622864238405,new_to_dataset,continuing,1.3589297102064792,0.79848357408178305,1,0.79848357408178305,1,1.1907035994039419,-0.014992741164636749,380,True,False,True,17.737416375120802,0.20151642591821695,-0.19070359940394188,2.1574132842882623
426,2022-2023,2022-08-31,Liverpool,Newcastle,Liverpool,Newcastle,1615.387817429174,1524.3150701186064,1621.294382438173,1518.4085051096074,continuing,continuing,2.3537790701359578,0.53229600163675017,1.6995684272054559,0.93182000206981652,0.57124337367128974,1.2134830512611752,-0.014992741164636749,380,True,True,True,116.18276444845856,0.76774842513563935,-0.64223967758988543,2.8860750717727077
427,2022-2023,2022-08-31,Manchester City,Nottingham,Manchester City,Nottingham,1639.5611261256779,1490.6421399448973,1644.1812643335547,1486.0220017370204,continuing,new_to_dataset,2.3595141580970829,0.73169981112715465,2.0674226045612607,1,0.73169981112715465,1,-0.014992741164636749,380,True,True,False,122.79603103626187,1.0674226045612607,-0.26830018887284535,3.0912139692242375
428,2022-2023,2022-08-31,West Ham,Tottenham,West Ham,Tottenham,1483.874681965654,1581.9151417260398,1484.9652201368162,1580.8246035548775,continuing,continuing,1.0372508113589056,1.8868697673112564,1.1101074607634682,1.5500930847513028,1.2172622314575297,0.81870121428601894,-0.014992741164636749,380,True,True,True,-59.457719467700144,-0.43998562398783458,0.39856101717151071,2.9241205786701618
429,2022-2023,2022-09-01,Leicester City,Manchester Utd,Leicester City,Manchester Utd,1473.077533005692,1512.0237594241944,1462.4722973325777,1522.6289950973087,continuing,continuing,1.9638603356751916,1.33295754423991,1.2364164907542816,1.0433676065776929,1.2775531230187307,1.3917219683611661,-0.014992741164636749,380,True,True,True,-8.4852807493480213,0.19304888417658872,-0.11416884534243543,3.2968178799151016
430,2022-2023,2022-09-03,Aston Villa,Manchester City,Aston Villa,Manchester City,1449.7950288116008,1644.1812643335547,1453.4809654451137,1640.4953277000418,continuing,continuing,0.86634546632896503,2.4876726618458513,1.0374444145845902,2.0674226045612607,1.2032724496469236,0.73169981112715465,-0.014992741164636749,380,True,True,True,-148.6378546812316,-1.0299781899766705,0.47157263851976894,3.3540181281748165
431,2022-2023,2022-09-03,Brentford,Leeds United,Brentford,Leeds United,1481.9066509188463,1473.1123602328682,1489.9520695366805,1465.066941615034,continuing,continuing,1.9814762918885256,1.1006193097797434,0.98039934248561356,0.84938597198805754,1.2957823016592254,1.7708938995695376,-0.014992741164636749,380,True,True,True,17.732890006937623,0.13101337049755601,-0.47511159791031221,3.0820956016682688
432,2022-2023,2022-09-03,Chelsea,West Ham,Chelsea,West Ham,1548.7421656700819,1484.9652201368162,1555.3230222968566,1478.3843635100416,continuing,continuing,1.8815892852161864,1.043722685765716,1.3544012842015904,1.1101074607634682,0.9401996857564614,1.2172622314575297,-0.014992741164636749,380,True,True,True,58.153739029641201,0.24429382343812223,-0.27706254570106825,2.9253119709819027
433,2022-2023,2022-09-03,Everton,Liverpool,Everton,Liverpool,1444.3353036141493,1621.294382438173,1447.5800057974359,1618.0496802548864,continuing,continuing,0.55378276831948192,2.5768902712636192,0.84942479760771816,1.6995684272054559,1.516202719475505,0.57124337367128974,-0.014992741164636749,380,True,True,True,-174.06477571186792,-0.8501436295977377,0.94495934580421526,3.1306730395831011
434,2022-2023,2022-09-03,Newcastle,Crystal Palace,Newcastle,Crystal Palace,1518.4085051096074,1493.4422376453265,1516.0105929812289,1495.840149773705,continuing,continuing,1.0418221352255597,1.0939094500343003,0.93182000206981652,0.90146248758678438,1.2134830512611752,0.97964386859849395,-0.014992741164636749,380,True,True,True,15.165774084459599,0.030357514483032144,0.23383918266268122,2.13573158525986
435,2022-2023,2022-09-03,Nottingham,Bournemouth,Nottingham,Bournemouth,1486.0220017370204,1484.7922192163073,1474.2776880875363,1496.5365328657915,new_to_dataset,new_to_dataset,1.1412829447116395,1,1,1,1,1,-0.014992741164636749,380,True,False,False,0,0,0,2.1412829447116395
436,2022-2023,2022-09-03,Tottenham,Fulham,Tottenham,Fulham,1580.8246035548775,1513.2991601862091,1587.310536567383,1506.8132271737036,continuing,new_to_dataset,1.7690948003421159,0.81870121428601894,1.5500930847513028,1,0.81870121428601894,1,-0.014992741164636749,380,True,True,False,58.993631345710355,0.55009308475130281,-0.18129878571398106,2.5877960146281347
437,2022-2023,2022-09-03,Wolves,Southampton,Wolves,Southampton,1468.8622864238405,1464.4658037189226,1477.0297437347665,1456.2983464079966,continuing,continuing,1.5667476419286177,1.0134190303020816,0.79848357408178305,0.85110940355718445,1.1907035994039419,1.7192527827995747,-0.014992741164636749,380,True,True,True,24.479153593876617,-0.052625829475401398,-0.52854918339563284,2.5801666722306993
438,2022-2023,2022-09-04,Brighton,Leicester City,Brighton,Leicester City,1525.9313792765333,1462.4722973325777,1532.5203177286344,1455.8833588804766,continuing,continuing,1.3432937964619014,1.2369988671532848,0.92129499945083482,1.2364164907542816,1.000471019598459,1.2775531230187307,-0.014992741164636749,380,True,True,True,5.8031976106913135,-0.3151214913034468,-0.27708210342027173,2.5802926636151859
439,2022-2023,2022-09-04,Manchester Utd,Arsenal,Manchester Utd,Arsenal,1522.6289950973087,1582.2740009188519,1532.6187775470717,1572.284218469089,continuing,continuing,1.3995619207131009,1.7486482021132983,1.0433676065776929,1.2564637491297443,1.3917219683611661,1.1753343837792352,-0.014992741164636749,380,True,True,True,-33.242423663768932,-0.21309614255205145,0.21638758458193097,3.1482101228263994
440,2022-2023,2022-09-16,Aston Villa,Southampton,Aston Villa,Southampton,1453.4809654451137,1456.2983464079966,1461.8498190895402,1447.9294927635701,continuing,continuing,2.0356255819683806,1.0241164969357854,1.0374444145845902,0.85110940355718445,1.2032724496469236,1.7192527827995747,-0.014992741164636749,380,True,True,True,16.374746324027683,0.18633501102740579,-0.51598033315265113,3.0597420789041658
441,2022-2023,2022-09-16,Nottingham,Fulham,Nottingham,Fulham,1474.2776880875363,1506.8132271737036,1463.4888397817008,1517.6020754795391,new_to_dataset,new_to_dataset,1.1412829447116395,1,1,1,1,1,-0.014992741164636749,380,True,False,False,0,0,0,2.1412829447116395
442,2022-2023,2022-09-17,Newcastle,Bournemouth,Newcastle,Bournemouth,1516.0105929812289,1496.5365328657915,1513.7622242051998,1498.7849016418206,continuing,new_to_dataset,1.0634702759034462,1.2134830512611752,0.93182000206981652,1,1.2134830512611752,1,-0.014992741164636749,380,True,True,False,13.143724846596342,-0.068179997930183478,0.21348305126117517,2.2769533271646214
443,2022-2023,2022-09-17,Tottenham,Leicester City,Tottenham,Leicester City,1587.310536567383,1455.8833588804766,1592.2980552518645,1450.8958401959951,continuing,continuing,2.2601125870932681,1.0122556823437887,1.5500930847513028,1.2364164907542816,0.81870121428601894,1.2775531230187307,-0.014992741164636749,380,True,True,True,57.634619190436979,0.31367659399702119,-0.45885190873271176,3.2723682694370568
444,2022-2023,2022-09-17,Wolves,Manchester City,Wolves,Manchester City,1477.0297437347665,1640.4953277000418,1469.9227046249985,1647.6023668098098,continuing,continuing,0.66679488039934565,2.4616875367401656,0.79848357408178305,2.0674226045612607,1.1907035994039419,0.73169981112715465,-0.014992741164636749,380,True,True,True,-140.53344741138267,-1.2689390304794776,0.45900378827678723,3.1284824171395114
